,Course Name,Reviewer Name,Date of Review,Review Content,Rating Star
524,Dimensionality Reduction using an Autoencoder in Python by Coursera Project Network,Joerg A,"May 19, 2020","The time is too short, especially if you want to not just type in the desktop, but also take notes. My huge problem was, that whenever I wanted to type in a different window, the video would stop. In the end I was kicked out about 5minutes when I would normally have finished.
The part about autoencoder, like which attributes (when doing print(autoencoder) are important could have been deeper. 
I also learned some nice python and data science tricks. Hence the 4 stars and not 3. Also I guess the player constraints should not be accounted to the teacher.",4
525,Dimensionality Reduction using an Autoencoder in Python by Coursera Project Network,M H,"Sep 18, 2020","Last two videos is really difficult for me, it will be very helpful if you please include some theories behind thode techniques in the reading section.",4
526,Dimensionality Reduction using an Autoencoder in Python by Coursera Project Network,Juan C V,"Jul 6, 2020",Short and clear. A nice hand-ons introduction to the topic.,4
527,Dimensionality Reduction using an Autoencoder in Python by Coursera Project Network,Fabio S,"Dec 26, 2023",very useful,4
528,Dimensionality Reduction using an Autoencoder in Python by Coursera Project Network,Sujeet B,"May 8, 2020","1. The cloud time given was not enough. I thought we get ample time to do experiments and verify each step (and not just copy things over to the desktop). Disappointed to find, I was not allowed more ""cloud time"". Not sure, if that had something to do with the course fee paid (time limit based on fee amount?).
2. In the final set of questions: #6 was unrelated to the content covered in the project (Task 5). ""Treating outliers as singletons was necessary to get a valid value for our Silhouette Scores"". I am not sure when did we talk about 'outliers' and 'singletons' in Task 5. In the answers, Task #6 was referred. Was there a Task 6 dealt with, in the video? I couldn't find it in this project.
3. Did you miss ""Does not"" in Question #4 statement: ""Which of these snippets express a ReLU function""?
All in all, it was a nice course. I do have an understanding of auto-encoders, compared with PCA now. I look forward to more such courses....",3
529,Dimensionality Reduction using an Autoencoder in Python by Coursera Project Network,Simon S R,"Aug 30, 2020",Expected more from this project.,2
530,Data Analysis with Python: Inform a Business Decision by Coursera Project Network,Andika L T,"Jun 24, 2023",This course is good for new learner in python or data analysis.,5
531,BigQuery Soccer Data Analysis by Google Cloud,Kabanda D,"Jun 13, 2022",This has been great and nice to learn new knowledge. Thank you for providing us with such wonderfull sports courses,5
532,BigQuery Soccer Data Analysis by Google Cloud,Ben F,"Jul 10, 2023",very basic and didnt include later steps,2
533,BigQuery Soccer Data Analysis by Google Cloud,Amber E,"Dec 9, 2022","This isn't really a guided project. It is more like an answer key to a guided project. All the code is written and provided for you, so you don't have to do any higher-level critical thinking or problem-solving. The quiz questions at the end simply check if you can copy and paste correctly. If you are looking for a project that presents you with a problem,  gives helpful hints and resources for finding an answer on your own, and then provides an answer with an explanation - this project isn't what you are looking for. If you want to look at pre-written code and gain insight from studying it, this project may be useful for you.",1
534,Medical Insurance Premium Prediction with Machine Learning by Coursera Project Network,Gayathri M .,"Dec 30, 2022",good enough to learn and implement ,4
535,Python for Data Visualization: Matplotlib & Seaborn by Coursera Project Network,Parag,"Feb 10, 2022","First: Please know that this project does NOT have a resource section where you can download what you have done - so - you need to copy paste the code for reference (or you can always come back and revisit later if you have a subscription).
This course is too basic - but gives you a good idea of what to do. Seaborn and 3D plot is just brushed at the surface  - so if you are here for these - better read the contents section.
I wanted to understand how to make surface maps and contour maps - but these were hardly touched. 
Instructor is good and has clear pronunciation - so please do not take this review as any point towards the instructor. The structure is very basic - but it is a breat place to begin if someone is new to graphs.",3
536,Python for Data Visualization: Matplotlib & Seaborn by Coursera Project Network,Aleksandar R,"Jan 22, 2024","The instructor and the videos are clear and concise, for anyone who has basic to intermediate understanding of coding in Python, but wants to apply it more to data analysis, I fully recommend this course.",5
537,Python for Data Visualization: Matplotlib & Seaborn by Coursera Project Network,lee a,"Sep 13, 2021",I liked the concise (not replete) course delivery.  I would suggest thought that the exercises be conducted using Colab instead of the built-in Ryder.,5
538,Python for Data Visualization: Matplotlib & Seaborn by Coursera Project Network,Nicholas S,"Feb 25, 2021","Great instructor and project. The third one with this instructor, will definitely be taking more. ",5
539,Python for Data Visualization: Matplotlib & Seaborn by Coursera Project Network,Mustak A,"Apr 18, 2021",In one word superb overview and explanation.And I loved mini challenges idea,5
540,Python for Data Visualization: Matplotlib & Seaborn by Coursera Project Network,Ricardo C,"Sep 22, 2022","Muy bueno para iniciar, aunque no sepas inglés se entiende muy bien. ",5
541,Python for Data Visualization: Matplotlib & Seaborn by Coursera Project Network,Tania G,"Jan 27, 2022",It is so useful and very well structured and explained.,5
542,Python for Data Visualization: Matplotlib & Seaborn by Coursera Project Network,Daisy L,"Jul 10, 2021","Very clear, but also very surface-level",5
543,Python for Data Visualization: Matplotlib & Seaborn by Coursera Project Network,Clinton A,"Sep 13, 2022",Very basic but very clear.,5
544,Python for Data Visualization: Matplotlib & Seaborn by Coursera Project Network,Aaliyah R,"Mar 4, 2024",Excellent. I learnt a lot.,5
545,Python for Data Visualization: Matplotlib & Seaborn by Coursera Project Network,Georgi S,"Aug 12, 2021",War sehr gut!,5
546,Python for Data Visualization: Matplotlib & Seaborn by Coursera Project Network,SABA A,"Feb 28, 2022",Awesome ,5
547,Python for Data Visualization: Matplotlib & Seaborn by Coursera Project Network,Kunj R,"Dec 27, 2022",good course ,4
548,Creating Models using Smartpls by Coursera Project Network,Rui S,"Jun 29, 2023",Simple the best for who want start,5
549,Classify Radio Signals with PyTorch by Coursera Project Network,Haider A,"Nov 7, 2022",It was a wonderful project which not only covers a few concepts of signal processing but also sheds light on transfer learning with Pytorch.,5
550,Classify Radio Signals with PyTorch by Coursera Project Network,Agrover112,"Dec 27, 2022","I feel the instructor put in very little effort. Usually in other courses the instructor provides an Completed Copy of the entire code . 
There was an entire section of code and video which the instructor seems to have missed altogether.
The instructor seems to just copy the spec_augment library from some GitHub repository without showing which package to install. Overall I would say this was very poorly executed.
Very little discussion was spent into why spec-augment was used at all? Even a signle statement saying that the masking improves the Robustness of the Acoustic model (without the LM) on datasets such as Librispeech without any noise aware training shows good results would have sufficed. ",2
551,Classify Radio Signals with PyTorch by Coursera Project Network,David F,"Oct 24, 2023",If you are looking to learn how to implement pytorch dataloaders and neural networks the course covers those topics. If you are looking to learn anything about the RF signal processing/classification domain you will be disappointed.,1
552,Image Denoising Using AutoEncoders in Keras and Python by Coursera Project Network,CH S,"Apr 30, 2020",Clear explanation step by step. A basic Project ,5
553,Image Denoising Using AutoEncoders in Keras and Python by Coursera Project Network,ROJESH M S,"Jun 13, 2020","I find the content quite basic, one can simply follow the tutorials on Tensorflow.",1
554,Image Denoising Using AutoEncoders in Keras and Python by Coursera Project Network,Sebastian J,"Apr 12, 2020",Awesome course for those who have a background in this field.,5
555,Image Denoising Using AutoEncoders in Keras and Python by Coursera Project Network,RAFI K,"Jun 11, 2020","Rhyme is getting worse with each course I take. On the first course, it was somewhat manageable but on the next one it was horrible, and with this one, I could barely go through the course. Really disappointed.",2
556,Image Denoising Using AutoEncoders in Keras and Python by Coursera Project Network,chakradhar c,"Apr 30, 2020",its boring,2
557,Image Denoising Using AutoEncoders in Keras and Python by Coursera Project Network,Aman B,"May 22, 2020",This course has just the right difficulty for those who are less than intermediate in machine learning. It is fairly detailed in terms of theory and is very good in terms of hands on. I would strongly recommend this course.,5
558,Image Denoising Using AutoEncoders in Keras and Python by Coursera Project Network,ADITYA M K S (,"Jul 23, 2020",My Cloud access was denied after a certain time.. I had to do the coding all over again in my notebook. Rest was good.,5
559,Image Denoising Using AutoEncoders in Keras and Python by Coursera Project Network,Samudrala C K,"Jul 11, 2020",Clear explanation of auto encoders. This guided project was just right to get a good understanding  of the topic,5
560,Image Denoising Using AutoEncoders in Keras and Python by Coursera Project Network,Suraj D K,"Jan 17, 2021",Good introductory case-study to learn about image denoising using neural networks!,5
561,Image Denoising Using AutoEncoders in Keras and Python by Coursera Project Network,Sergio L,"Jun 23, 2020","Excelente, muy práctico y me dio una idea muy clara de como utilizar Keras",5
