,Course Name,Reviewer Name,Date of Review,Review Content,Rating Star
1855,Applied Text Mining in Python by University of Michigan,Didier C,"Apr 22, 2020","The subject is interesting however the lectures are too shallow and the assignments too difficult.  You should be expected to do more study after the lecture for sure but for this course, it was a lot.",1
1856,Applied Text Mining in Python by University of Michigan,Manoj B,"Jul 15, 2020",Not a great course. I'd skip it. The assignments were just trying out different parameters. Nothing related to machine learning/using Python was discussed in the class (may be 2%). Didn't lean much. ,1
1857,Applied Text Mining in Python by University of Michigan,SHAHAPURKAR S M,"May 26, 2020","Video lectures are just been run through. No clear explanation at all. On the top of that, assignments are freaking difficult being totally irrelevant to the material taught in the video lectures.",1
1858,Applied Text Mining in Python by University of Michigan,Mark R,"Sep 22, 2017","Interesting topic, but a really poor course with barely any content.
Around an hour or less of lectures a week.
I've taken a lot of MOOC's on Coursera and other platforms and this one is poor",1
1859,Applied Text Mining in Python by University of Michigan,Jean-Michel P,"Jun 2, 2021","After 4 courses in the stack, this one is the worst. My tip would be to look on youtube for a tutorial of the topic at hand and skip the UoM lecture.",1
1860,Applied Text Mining in Python by University of Michigan,Sean M,"Apr 17, 2021",lectures didnt cover material in assignments specifically week 4. lead to a lot of supplementary research and headache.,1
1861,Applied Text Mining in Python by University of Michigan,Luis d l O,"Nov 20, 2017","Too simple. Few information and content, and extremely simple (though with a lot of problems) assignments.",1
1862,Applied Text Mining in Python by University of Michigan,Dario M,"Jul 19, 2019",The difficulty of the assignments is in no way related to the simpleness of the lectures. ,1
1863,Applied Text Mining in Python by University of Michigan,Akshat S,"Mar 27, 2020",The NLTK library was not explained properly. No code explanation was provided. ,1
1864,Applied Text Mining in Python by University of Michigan,Zhongtian Y,"Aug 2, 2020",Teacher does not explain well and lectures are not detailed.,1
1865,Applied Text Mining in Python by University of Michigan,PS,"Nov 26, 2020",Horrible assignment and horribl week 3 and 4. Please avoid!,1
1866,Applied Text Mining in Python by University of Michigan,Jose A P L,"Mar 24, 2019","Este curso no vale para nada, por favor no lo hagais!!!",1
1867,Applied Text Mining in Python by University of Michigan,Vivek G,"Dec 3, 2019",Only useful for coarse understanding of the topic. ,1
1868,Applied Text Mining in Python by University of Michigan,Yu C,"Oct 14, 2021","poorly prepared lectures, assignment instructions",1
